                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 1  *
 180.00  3.867  2.32E+44 1.11E+43 2.60E+44 6.02E+40 1.79E+41 2.91E+41 3.94E+41 4.86E+41 5.62E+41 6.22E+41 6.65E+41 6.91E+41 7.00E+41 6.94E+41 6.74E+41 6.43E+41 6.03E+41 5.56E+41 5.05E+41 4.51E+41 3.98E+41 3.46E+41 2.96E+41 2.50E+41 2.09E+41 1.72E+41 1.40E+41 1.12E+41 8.90E+40 6.97E+40 5.39E+40 4.12E+40 3.11E+40
 190.00  3.973  4.70E+45 2.23E+44 5.31E+45 1.18E+42 3.51E+42 5.72E+42 7.76E+42 9.57E+42 1.11E+43 1.23E+43 1.32E+43 1.37E+43 1.39E+43 1.39E+43 1.35E+43 1.29E+43 1.22E+43 1.13E+43 1.03E+43 9.23E+42 8.17E+42 7.14E+42 6.15E+42 5.23E+42 4.39E+42 3.64E+42 2.98E+42 2.41E+42 1.92E+42 1.52E+42 1.18E+42 9.11E+41 6.93E+41
 200.00  4.076  8.82E+46 4.18E+45 1.00E+47 2.15E+43 6.39E+43 1.04E+44 1.42E+44 1.75E+44 2.03E+44 2.25E+44 2.42E+44 2.52E+44 2.57E+44 2.56E+44 2.51E+44 2.41E+44 2.27E+44 2.11E+44 1.93E+44 1.74E+44 1.55E+44 1.36E+44 1.18E+44 1.01E+44 8.52E+43 7.10E+43 5.85E+43 4.76E+43 3.83E+43 3.04E+43 2.39E+43 1.85E+43 1.42E+43

                    ************************************************************************************************
                    *  Z= 38 A= 86: Negative-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 1  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   0.25  0.144  1.64E+00 3.28E+00 2.74E+01 1.46E-01 4.00E-01 5.56E-01 5.95E-01 5.34E-01 4.16E-01 2.87E-01 1.76E-01 9.74E-02 4.85E-02 2.18E-02 8.88E-03 3.28E-03 1.10E-03 3.36E-04 9.33E-05 2.36E-05 5.42E-06 1.14E-06 2.17E-07 3.78E-08 6.00E-09 8.68E-10 1.15E-10 1.38E-11 1.52E-12 1.53E-13 1.40E-14 1.17E-15 8.92E-17
   0.50  0.204  4.20E+00 5.12E+00 4.28E+01 2.27E-01 6.24E-01 8.69E-01 9.29E-01 8.33E-01 6.50E-01 4.48E-01 2.75E-01 1.52E-01 7.56E-02 3.40E-02 1.39E-02 5.12E-03 1.72E-03 5.25E-04 1.46E-04 3.68E-05 8.46E-06 1.77E-06 3.39E-07 5.90E-08 9.36E-09 1.36E-09 1.79E-10 2.16E-11 2.37E-12 2.38E-13 2.18E-14 1.82E-15 1.39E-16
   0.75  0.250  8.17E+00 7.94E+00 6.64E+01 3.53E-01 9.67E-01 1.35E+00 1.44E+00 1.29E+00 1.01E+00 6.94E-01 4.27E-01 2.36E-01 1.17E-01 5.28E-02 2.15E-02 7.94E-03 2.67E-03 8.14E-04 2.26E-04 5.70E-05 1.31E-05 2.75E-06 5.25E-07 9.14E-08 1.45E-08 2.10E-09 2.78E-10 3.35E-11 3.68E-12 3.69E-13 3.38E-14 2.83E-15 2.16E-16
   1.00  0.288  1.43E+01 1.22E+01 1.02E+02 5.44E-01 1.49E+00 2.08E+00 2.22E+00 1.99E+00 1.55E+00 1.07E+00 6.59E-01 3.64E-01 1.81E-01 8.14E-02 3.32E-02 1.23E-02 4.11E-03 1.25E-03 3.48E-04 8.80E-05 2.02E-05 4.24E-06 8.10E-07 1.41E-07 2.24E-08 3.24E-09 4.28E-10 5.16E-11 5.68E-12 5.70E-13 5.22E-14 4.36E-15 3.33E-16
   1.25  0.322  2.37E+01 1.88E+01 1.57E+02 8.35E-01 2.29E+00 3.19E+00 3.41E+00 3.06E+00 2.39E+00 1.64E+00 1.01E+00 5.58E-01 2.78E-01 1.25E-01 5.09E-02 1.88E-02 6.31E-03 1.93E-03 5.35E-04 1.35E-04 3.11E-05 6.51E-06 1.24E-06 2.17E-07 3.44E-08 4.98E-09 6.58E-10 7.92E-11 8.71E-12 8.75E-13 8.01E-14 6.70E-15 5.11E-16
   1.50  0.353  3.80E+01 2.87E+01 2.40E+02 1.28E+00 3.50E+00 4.88E+00 5.21E+00 4.68E+00 3.65E+00 2.51E+00 1.55E+00 8.53E-01 4.25E-01 1.91E-01 7.78E-02 2.88E-02 9.65E-03 2.94E-03 8.17E-04 2.06E-04 4.75E-05 9.95E-06 1.90E-06 3.31E-07 5.25E-08 7.61E-09 1.01E-09 1.21E-10 1.33E-11 1.34E-12 1.22E-13 1.02E-14 7.82E-16
   1.75  0.381  5.99E+01 4.37E+01 3.66E+02 1.94E+00 5.33E+00 7.42E+00 7.94E+00 7.12E+00 5.55E+00 3.83E+00 2.35E+00 1.30E+00 6.46E-01 2.91E-01 1.18E-01 4.38E-02 1.47E-02 4.48E-03 1.24E-03 3.14E-04 7.23E-05 1.52E-05 2.89E-06 5.04E-07 8.00E-08 1.16E-08 1.53E-09 1.84E-10 2.03E-11 2.04E-12 1.86E-13 1.56E-14 1.19E-15
   2.00  0.408  9.31E+01 6.64E+01 5.55E+02 2.95E+00 8.09E+00 1.13E+01 1.20E+01 1.08E+01 8.43E+00 5.81E+00 3.57E+00 1.97E+00 9.81E-01 4.41E-01 1.80E-01 6.64E-02 2.23E-02 6.80E-03 1.89E-03 4.77E-04 1.10E-04 2.30E-05 4.39E-06 7.65E-07 1.21E-07 1.76E-08 2.32E-09 2.80E-10 3.08E-11 3.09E-12 2.83E-13 2.37E-14 1.81E-15
   2.25  0.432  1.43E+02 1.00E+02 8.39E+02 4.46E+00 1.22E+01 1.70E+01 1.82E+01 1.63E+01 1.27E+01 8.78E+00 5.40E+00 2.98E+00 1.48E+00 6.67E-01 2.72E-01 1.00E-01 3.37E-02 1.03E-02 2.86E-03 7.21E-04 1.66E-04 3.48E-05 6.64E-06 1.16E-06 1.84E-07 2.66E-08 3.51E-09 4.23E-10 4.66E-11 4.67E-12 4.28E-13 3.58E-14 2.73E-15
   2.50  0.456  2.19E+02 1.51E+02 1.27E+03 6.73E+00 1.85E+01 2.57E+01 2.75E+01 2.47E+01 1.92E+01 1.32E+01 8.15E+00 4.50E+00 2.24E+00 1.01E+00 4.10E-01 1.52E-01 5.09E-02 1.55E-02 4.31E-03 1.09E-03 2.50E-04 5.25E-05 1.00E-05 1.74E-06 2.77E-07 4.01E-08 5.30E-09 6.39E-10 7.02E-11 7.05E-12 6.46E-13 5.40E-14 4.12E-15
   2.75  0.478  3.33E+02 2.28E+02 1.90E+03 1.01E+01 2.78E+01 3.87E+01 4.13E+01 3.71E+01 2.89E+01 1.99E+01 1.23E+01 6.77E+00 3.37E+00 1.51E+00 6.17E-01 2.28E-01 7.65E-02 2.33E-02 6.48E-03 1.64E-03 3.77E-04 7.89E-05 1.51E-05 2.62E-06 4.17E-07 6.03E-08 7.97E-09 9.61E-10 1.06E-10 1.06E-11 9.71E-13 8.12E-14 6.20E-15
   3.00  0.499  5.04E+02 3.42E+02 2.89E+03 1.49E+01 4.10E+01 5.72E+01 6.15E+01 5.56E+01 4.37E+01 3.04E+01 1.89E+01 1.06E+01 5.36E+00 2.45E+00 1.02E+00 3.84E-01 1.32E-01 4.12E-02 1.17E-02 3.05E-03 7.22E-04 1.56E-04 3.08E-05 5.55E-06 9.13E-07 1.37E-07 1.89E-08 2.37E-09 2.72E-10 2.86E-11 2.74E-12 2.41E-13 1.93E-14
   3.25  0.520  7.60E+02 5.12E+02 4.37E+03 2.19E+01 6.02E+01 8.44E+01 9.12E+01 8.30E+01 6.59E+01 4.64E+01 2.92E+01 1.66E+01 8.52E+00 3.97E+00 1.68E+00 6.49E-01 2.28E-01 7.31E-02 2.14E-02 5.71E-03 1.40E-03 3.12E-04 6.37E-05 1.19E-05 2.03E-06 3.18E-07 4.56E-08 5.98E-09 7.18E-10 7.90E-11 7.96E-12 7.35E-13 6.21E-14
   3.50  0.539  1.14E+03 7.65E+02 6.59E+03 3.20E+01 8.83E+01 1.24E+02 1.35E+02 1.24E+02 9.90E+01 7.04E+01 4.49E+01 2.59E+01 1.35E+01 6.40E+00 2.76E+00 1.09E+00 3.91E-01 1.28E-01 3.85E-02 1.06E-02 2.67E-03 6.14E-04 1.30E-04 2.51E-05 4.45E-06 7.23E-07 1.08E-07 1.47E-08 1.85E-09 2.13E-10 2.25E-11 2.18E-12 1.94E-13
   3.75  0.558  1.71E+03 1.14E+03 9.93E+03 4.68E+01 1.29E+02 1.83E+02 1.99E+02 1.84E+02 1.48E+02 1.07E+02 6.88E+01 4.02E+01 2.13E+01 1.03E+01 4.51E+00 1.81E+00 6.65E-01 2.24E-01 6.88E-02 1.94E-02 5.03E-03 1.19E-03 2.60E-04 5.20E-05 9.55E-06 1.61E-06 2.50E-07 3.55E-08 4.64E-09 5.58E-10 6.16E-11 6.26E-12 5.84E-13
   4.00  0.576  2.56E+03 1.70E+03 1.49E+04 6.84E+01 1.89E+02 2.68E+02 2.94E+02 2.73E+02 2.22E+02 1.61E+02 1.05E+02 6.21E+01 3.34E+01 1.64E+01 7.32E+00 3.00E+00 1.12E+00 3.86E-01 1.22E-01 3.53E-02 9.38E-03 2.29E-03 5.15E-04 1.06E-04 2.02E-05 3.53E-06 5.67E-07 8.39E-08 1.14E-08 1.43E-09 1.65E-10 1.75E-11 1.71E-12
   4.25  0.594  3.82E+03 2.52E+03 2.24E+04 9.98E+01 2.76E+02 3.93E+02 4.33E+02 4.04E+02 3.31E+02 2.43E+02 1.60E+02 9.58E+01 5.22E+01 2.60E+01 1.18E+01 4.93E+00 1.89E+00 6.62E-01 2.14E-01 6.34E-02 1.73E-02 4.35E-03 1.01E-03 2.14E-04 4.20E-05 7.60E-06 1.27E-06 1.94E-07 2.75E-08 3.58E-09 4.31E-10 4.77E-11 4.88E-12
   4.50  0.611  5.70E+03 3.75E+03 3.35E+04 1.45E+02 4.03E+02 5.74E+02 6.36E+02 5.97E+02 4.93E+02 3.64E+02 2.43E+02 1.47E+02 8.13E+01 4.10E+01 1.90E+01 8.06E+00 3.14E+00 1.13E+00 3.72E-01 1.13E-01 3.17E-02 8.17E-03 1.94E-03 4.26E-04 8.63E-05 1.61E-05 2.77E-06 4.41E-07 6.48E-08 8.78E-09 1.10E-09 1.27E-10 1.35E-11
   4.75  0.628  8.47E+03 5.55E+03 5.02E+04 2.11E+02 5.87E+02 8.39E+02 9.33E+02 8.82E+02 7.33E+02 5.46E+02 3.68E+02 2.25E+02 1.26E+02 6.46E+01 3.03E+01 1.31E+01 5.21E+00 1.91E+00 6.42E-01 2.00E-01 5.73E-02 1.52E-02 3.71E-03 8.37E-04 1.75E-04 3.36E-05 5.99E-06 9.86E-07 1.50E-07 2.11E-08 2.74E-09 3.30E-10 3.67E-11
   5.00  0.644  1.26E+04 8.21E+03 7.49E+04 3.07E+02 8.54E+02 1.22E+03 1.37E+03 1.30E+03 1.09E+03 8.17E+02 5.56E+02 3.44E+02 1.95E+02 1.01E+02 4.83E+01 2.12E+01 8.58E+00 3.20E+00 1.10E+00 3.50E-01 1.03E-01 2.79E-02 7.00E-03 1.62E-03 3.49E-04 6.93E-05 1.27E-05 2.17E-06 3.41E-07 4.97E-08 6.71E-09 8.39E-10 9.71E-11
   5.50  0.676  3.05E+04 1.79E+04 1.66E+05 6.47E+02 1.80E+03 2.60E+03 2.92E+03 2.81E+03 2.38E+03 1.82E+03 1.26E+03 7.96E+02 4.62E+02 2.46E+02 1.21E+02 5.47E+01 2.29E+01 8.86E+00 3.17E+00 1.05E+00 3.23E-01 9.18E-02 2.42E-02 5.92E-03 1.34E-03 2.82E-04 5.51E-05 9.99E-06 1.68E-06 2.62E-07 3.79E-08 5.10E-09 6.37E-10
   6.00  0.706  6.93E+04 3.88E+04 3.67E+05 1.36E+03 3.79E+03 5.49E+03 6.22E+03 6.03E+03 5.18E+03 4.01E+03 2.83E+03 1.82E+03 1.08E+03 5.90E+02 2.98E+02 1.39E+02 6.00E+01 2.40E+01 8.92E+00 3.07E+00 9.83E-01 2.92E-01 8.07E-02 2.07E-02 4.95E-03 1.10E-03 2.27E-04 4.35E-05 7.78E-06 1.29E-06 2.00E-07 2.88E-08 3.86E-09
   6.50  0.735  1.53E+05 8.39E+04 8.05E+05 2.84E+03 7.95E+03 1.16E+04 1.32E+04 1.29E+04 1.12E+04 8.80E+03 6.30E+03 4.14E+03 2.50E+03 1.40E+03 7.23E+02 3.47E+02 1.54E+02 6.38E+01 2.45E+01 8.76E+00 2.91E+00 9.03E-01 2.60E-01 7.00E-02 1.75E-02 4.09E-03 8.89E-04 1.80E-04 3.41E-05 6.02E-06 9.91E-07 1.52E-07 2.18E-08
   7.00  0.763  3.34E+05 1.80E+05 1.76E+06 5.91E+03 1.66E+04 2.42E+04 2.78E+04 2.75E+04 2.41E+04 1.92E+04 1.39E+04 9.31E+03 5.74E+03 3.28E+03 1.74E+03 8.54E+02 3.91E+02 1.66E+02 6.60E+01 2.44E+01 8.43E+00 2.71E+00 8.15E-01 2.28E-01 5.98E-02 1.46E-02 3.34E-03 7.14E-04 1.42E-04 2.66E-05 4.63E-06 7.55E-07 1.15E-07
   7.50  0.789  7.20E+05 3.86E+05 3.84E+06 1.22E+04 3.44E+04 5.05E+04 5.83E+04 5.81E+04 5.17E+04 4.16E+04 3.08E+04 2.09E+04 1.32E+04 7.70E+03 4.19E+03 2.12E+03 9.98E+02 4.39E+02 1.81E+02 6.93E+01 2.49E+01 8.35E+00 2.62E+00 7.70E-01 2.12E-01 5.46E-02 1.32E-02 2.97E-03 6.28E-04 1.24E-04 2.31E-05 4.02E-06 6.55E-07
   8.00  0.815  1.53E+06 8.10E+05 8.24E+06 2.44E+04 6.90E+04 1.02E+05 1.19E+05 1.20E+05 1.08E+05 8.87E+04 6.69E+04 4.66E+04 3.01E+04 1.81E+04 1.02E+04 5.34E+03 2.62E+03 1.20E+03 5.16E+02 2.08E+02 7.85E+01 2.78E+01 9.23E+00 2.88E+00 8.43E-01 2.32E-01 5.98E-02 1.45E-02 3.31E-03 7.08E-04 1.42E-04 2.69E-05 4.79E-06
   8.50  0.840  3.19E+06 1.66E+06 1.72E+07 4.78E+04 1.35E+05 2.01E+05 2.36E+05 2.41E+05 2.20E+05 1.83E+05 1.41E+05 1.00E+05 6.63E+04 4.10E+04 2.37E+04 1.28E+04 6.49E+03 3.09E+03 1.38E+03 5.79E+02 2.28E+02 8.47E+01 2.96E+01 9.71E+00 3.00E+00 8.74E-01 2.39E-01 6.18E-02 1.50E-02 3.44E-03 7.42E-04 1.51E-04 2.89E-05
   9.00  0.865  6.49E+06 3.31E+06 3.51E+07 9.18E+04 2.60E+05 3.88E+05 4.59E+05 4.72E+05 4.37E+05 3.69E+05 2.88E+05 2.09E+05 1.41E+05 8.91E+04 5.28E+04 2.93E+04 1.53E+04 7.53E+03 3.48E+03 1.51E+03 6.21E+02 2.40E+02 8.75E+01 3.01E+01 9.76E+00 2.99E+00 8.62E-01 2.35E-01 6.05E-02 1.47E-02 3.37E-03 7.31E-04 1.50E-04
   9.50  0.888  1.30E+07 6.47E+06 6.99E+07 1.73E+05 4.92E+05 7.36E+05 8.77E+05 9.09E+05 8.48E+05 7.26E+05 5.74E+05 4.23E+05 2.91E+05 1.88E+05 1.14E+05 6.48E+04 3.47E+04 1.76E+04 8.37E+03 3.76E+03 1.60E+03 6.40E+02 2.43E+02 8.68E+01 2.94E+01 9.41E+00 2.85E+00 8.15E-01 2.21E-01 5.65E-02 1.37E-02 3.14E-03 6.82E-04
  10.00  0.911  2.54E+07 1.24E+07 1.36E+08 3.21E+05 9.14E+05 1.37E+06 1.64E+06 1.72E+06 1.62E+06 1.40E+06 1.12E+06 8.38E+05 5.86E+05 3.85E+05 2.38E+05 1.38E+05 7.60E+04 3.94E+04 1.93E+04 8.94E+03 3.91E+03 1.62E+03 6.36E+02 2.36E+02 8.30E+01 2.76E+01 8.72E+00 2.61E+00 7.39E-01 1.98E-01 5.05E-02 1.22E-02 2.79E-03
  11.00  0.956  1.12E+08 4.34E+07 4.92E+08 1.06E+06 3.01E+06 4.56E+06 5.51E+06 5.82E+06 5.57E+06 4.91E+06 4.02E+06 3.08E+06 2.22E+06 1.50E+06 9.62E+05 5.82E+05 3.33E+05 1.80E+05 9.25E+04 4.50E+04 2.08E+04 9.12E+03 3.80E+03 1.50E+03 5.64E+02 2.01E+02 6.82E+01 2.20E+01 6.74E+00 1.96E+00 5.44E-01 1.43E-01 3.60E-02
  12.00  0.998  3.98E+08 1.43E+08 1.67E+09 3.29E+06 9.42E+06 1.43E+07 1.74E+07 1.86E+07 1.81E+07 1.62E+07 1.35E+07 1.06E+07 7.79E+06 5.42E+06 3.57E+06 2.23E+06 1.32E+06 7.40E+05 3.95E+05 2.01E+05 9.69E+04 4.45E+04 1.95E+04 8.12E+03 3.22E+03 1.22E+03 4.39E+02 1.51E+02 4.93E+01 1.54E+01 4.58E+00 1.30E+00 3.51E-01
  13.00  1.039  1.29E+09 4.47E+08 5.34E+09 9.80E+06 2.81E+07 4.29E+07 5.27E+07 5.68E+07 5.57E+07 5.05E+07 4.28E+07 3.41E+07 2.57E+07 1.83E+07 1.23E+07 7.89E+06 4.81E+06 2.79E+06 1.54E+06 8.10E+05 4.06E+05 1.94E+05 8.88E+04 3.87E+04 1.61E+04 6.39E+03 2.42E+03 8.78E+02 3.04E+02 1.00E+02 3.18E+01 9.59E+00 2.77E+00
  14.00  1.078  3.97E+09 1.34E+09 1.63E+10 2.80E+07 8.05E+07 1.23E+08 1.52E+08 1.65E+08 1.64E+08 1.50E+08 1.29E+08 1.05E+08 8.00E+07 5.80E+07 4.00E+07 2.62E+07 1.64E+07 9.76E+06 5.55E+06 3.01E+06 1.56E+06 7.74E+05 3.66E+05 1.66E+05 7.19E+04 2.98E+04 1.18E+04 4.49E+03 1.63E+03 5.67E+02 1.89E+02 6.02E+01 1.84E+01
  15.00  1.116  1.16E+10 3.84E+09 4.79E+10 7.71E+07 2.22E+08 3.42E+08 4.24E+08 4.64E+08 4.63E+08 4.29E+08 3.73E+08 3.06E+08 2.38E+08 1.76E+08 1.23E+08 8.25E+07 5.27E+07 3.22E+07 1.87E+07 1.05E+07 5.58E+06 2.85E+06 1.39E+06 6.53E+05 2.93E+05 1.26E+05 5.20E+04 2.06E+04 7.80E+03 2.83E+03 9.88E+02 3.30E+02 1.06E+02
  16.00  1.153  3.29E+10 1.06E+10 1.35E+11 2.06E+08 5.94E+08 9.15E+08 1.14E+09 1.25E+09 1.26E+09 1.18E+09 1.04E+09 8.62E+08 6.79E+08 5.08E+08 3.63E+08 2.47E+08 1.61E+08 1.00E+08 5.99E+07 3.42E+07 1.87E+07 9.83E+06 4.95E+06 2.39E+06 1.11E+06 4.92E+05 2.10E+05 8.61E+04 3.39E+04 1.28E+04 4.65E+03 1.62E+03 5.43E+02
  17.00  1.188  8.99E+10 2.85E+10 3.68E+11 5.32E+08 1.54E+09 2.38E+09 2.97E+09 3.29E+09 3.33E+09 3.14E+09 2.79E+09 2.34E+09 1.87E+09 1.42E+09 1.03E+09 7.11E+08 4.71E+08 2.99E+08 1.82E+08 1.06E+08 5.95E+07 3.20E+07 1.65E+07 8.20E+06 3.91E+06 1.79E+06 7.88E+05 3.34E+05 1.36E+05 5.32E+04 2.00E+04 7.25E+03 2.52E+03
  18.00  1.223  2.38E+11 7.41E+10 9.75E+11 1.34E+09 3.88E+09 6.01E+09 7.55E+09 8.39E+09 8.55E+09 8.13E+09 7.27E+09 6.16E+09 4.96E+09 3.81E+09 2.80E+09 1.97E+09 1.33E+09 8.56E+08 5.31E+08 3.16E+08 1.81E+08 9.92E+07 5.24E+07 2.66E+07 1.30E+07 6.13E+06 2.78E+06 1.21E+06 5.07E+05 2.05E+05 7.97E+04 2.99E+04 1.08E+04
  19.00  1.256  6.14E+11 1.88E+11 2.51E+12 3.29E+09 9.54E+09 1.48E+10 1.87E+10 2.08E+10 2.14E+10 2.04E+10 1.84E+10 1.57E+10 1.28E+10 9.96E+09 7.40E+09 5.27E+09 3.60E+09 2.36E+09 1.49E+09 9.01E+08 5.25E+08 2.94E+08 1.59E+08 8.25E+07 4.13E+07 1.99E+07 9.24E+06 4.13E+06 1.78E+06 7.41E+05 2.97E+05 1.15E+05 4.27E+04
  20.00  1.289  1.54E+12 4.64E+11 6.29E+12 7.91E+09 2.29E+10 3.57E+10 4.51E+10 5.05E+10 5.21E+10 5.01E+10 4.55E+10 3.92E+10 3.22E+10 2.53E+10 1.90E+10 1.37E+10 9.47E+09 6.30E+09 4.03E+09 2.48E+09 1.47E+09 8.39E+08 4.62E+08 2.45E+08 1.25E+08 6.16E+07 2.93E+07 1.34E+07 5.94E+06 2.53E+06 1.04E+06 4.14E+05 1.59E+05
  22.50  1.367  2.18E+13 4.05E+12 5.67E+13 6.46E+10 1.88E+11 2.94E+11 3.73E+11 4.22E+11 4.40E+11 4.29E+11 3.95E+11 3.46E+11 2.90E+11 2.33E+11 1.79E+11 1.33E+11 9.44E+10 6.47E+10 4.28E+10 2.73E+10 1.68E+10 9.95E+09 5.70E+09 3.16E+09 1.69E+09 8.73E+08 4.36E+08 2.11E+08 9.84E+07 4.44E+07 1.94E+07 8.19E+06 3.35E+06
  25.00  1.441  1.79E+14 3.14E+13 4.52E+14 4.73E+11 1.38E+12 2.16E+12 2.76E+12 3.15E+12 3.30E+12 3.26E+12 3.04E+12 2.71E+12 2.30E+12 1.88E+12 1.48E+12 1.12E+12 8.13E+11 5.72E+11 3.88E+11 2.55E+11 1.62E+11 9.91E+10 5.88E+10 3.37E+10 1.87E+10 1.01E+10 5.25E+09 2.65E+09 1.29E+09 6.12E+08 2.80E+08 1.25E+08 5.36E+07
  30.00  1.579  1.43E+16 1.42E+15 2.14E+16 1.93E+13 5.64E+13 8.90E+13 1.15E+14 1.32E+14 1.41E+14 1.41E+14 1.35E+14 1.22E+14 1.07E+14 8.99E+13 7.28E+13 5.70E+13 4.31E+13 3.15E+13 2.23E+13 1.53E+13 1.02E+13 6.58E+12 4.12E+12 2.50E+12 1.48E+12 8.45E+11 4.70E+11 2.54E+11 1.33E+11 6.78E+10 3.36E+10 1.61E+10 7.54E+09
  40.00  1.823  2.47E+19 1.24E+18 2.02E+19 1.45E+16 4.25E+16 6.76E+16 8.82E+16 1.03E+17 1.12E+17 1.15E+17 1.13E+17 1.06E+17 9.56E+16 8.35E+16 7.06E+16 5.78E+16 4.60E+16 3.55E+16 2.67E+16 1.95E+16 1.39E+16 9.59E+15 6.46E+15 4.24E+15 2.71E+15 1.69E+15 1.03E+15 6.10E+14 3.52E+14 1.99E+14 1.09E+14 5.85E+13 3.06E+13
  50.00  2.038  9.85E+21 4.91E+20 8.50E+21 5.13E+18 1.51E+19 2.41E+19 3.17E+19 3.74E+19 4.12E+19 4.30E+19 4.28E+19 4.10E+19 3.80E+19 3.40E+19 2.96E+19 2.50E+19 2.06E+19 1.65E+19 1.29E+19 9.80E+18 7.28E+18 5.28E+18 3.74E+18 2.58E+18 1.75E+18 1.15E+18 7.43E+17 4.69E+17 2.89E+17 1.74E+17 1.03E+17 5.92E+16 3.34E+16
  60.00  2.233  2.24E+24 1.12E+23 2.02E+24 1.06E+21 3.12E+21 5.01E+21 6.62E+21 7.89E+21 8.77E+21 9.24E+21 9.33E+21 9.08E+21 8.55E+21 7.81E+21 6.93E+21 6.00E+21 5.05E+21 4.16E+21 3.34E+21 2.62E+21 2.01E+21 1.51E+21 1.11E+21 7.94E+20 5.58E+20 3.84E+20 2.59E+20 1.71E+20 1.10E+20 6.98E+19 4.33E+19 2.63E+19 1.57E+19
  70.00  2.411  3.34E+26 1.66E+25 3.13E+26 1.46E+23 4.30E+23 6.92E+23 9.18E+23 1.10E+24 1.23E+24 1.31E+24 1.34E+24 1.32E+24 1.25E+24 1.16E+24 1.05E+24 9.23E+23 7.93E+23 6.66E+23 5.46E+23 4.39E+23 3.45E+23 2.66E+23 2.00E+23 1.48E+23 1.07E+23 7.62E+22 5.31E+22 3.63E+22 2.43E+22 1.60E+22 1.03E+22 6.53E+21 4.05E+21
  80.00  2.578  3.56E+28 1.76E+27 3.44E+28 1.45E+25 4.27E+25 6.89E+25 9.18E+25 1.11E+26 1.24E+26 1.33E+26 1.37E+26 1.36E+26 1.31E+26 1.23E+26 1.12E+26 1.00E+26 8.75E+25 7.47E+25 6.24E+25 5.10E+25 4.09E+25 3.22E+25 2.48E+25 1.88E+25 1.39E+25 1.02E+25 7.27E+24 5.11E+24 3.53E+24 2.39E+24 1.59E+24 1.04E+24 6.68E+23
  90.00  2.734  2.88E+30 1.42E+29 2.86E+30 1.10E+27 3.25E+27 5.25E+27 7.02E+27 8.48E+27 9.60E+27 1.03E+28 1.07E+28 1.07E+28 1.04E+28 9.86E+27 9.11E+27 8.22E+27 7.26E+27 6.28E+27 5.32E+27 4.42E+27 3.60E+27 2.88E+27 2.26E+27 1.75E+27 1.32E+27 9.85E+26 7.21E+26 5.18E+26 3.66E+26 2.54E+26 1.74E+26 1.17E+26 7.71E+25
 100.00  2.882  1.85E+32 9.12E+30 1.88E+32 6.68E+28 1.97E+29 3.20E+29 4.28E+29 5.19E+29 5.90E+29 6.38E+29 6.64E+29 6.70E+29 6.56E+29 6.26E+29 5.83E+29 5.32E+29 4.75E+29 4.15E+29 3.56E+29 3.00E+29 2.48E+29 2.01E+29 1.60E+29 1.26E+29 9.69E+28 7.34E+28 5.47E+28 4.01E+28 2.89E+28 2.05E+28 1.43E+28 9.85E+27 6.66E+27
 110.00  3.023  9.77E+33 4.79E+32 1.01E+34 3.35E+30 9.90E+30 1.60E+31 2.15E+31 2.62E+31 2.98E+31 3.24E+31 3.39E+31 3.44E+31 3.39E+31 3.26E+31 3.06E+31 2.81E+31 2.53E+31 2.24E+31 1.94E+31 1.65E+31 1.38E+31 1.13E+31 9.16E+30 7.28E+30 5.69E+30 4.38E+30 3.32E+30 2.47E+30 1.81E+30 1.31E+30 9.33E+29 6.54E+29 4.51E+29
 120.00  3.157  4.34E+35 2.12E+34 4.57E+35 1.42E+32 4.19E+32 6.81E+32 9.15E+32 1.12E+33 1.28E+33 1.39E+33 1.46E+33 1.49E+33 1.47E+33 1.43E+33 1.35E+33 1.25E+33 1.13E+33 1.01E+33 8.82E+32 7.58E+32 6.41E+32 5.32E+32 4.35E+32 3.50E+32 2.77E+32 2.16E+32 1.66E+32 1.26E+32 9.36E+31 6.87E+31 4.97E+31 3.54E+31 2.49E+31
 130.00  3.286  1.66E+37 8.08E+35 1.77E+37 5.18E+33 1.53E+34 2.49E+34 3.36E+34 4.10E+34 4.70E+34 5.14E+34 5.42E+34 5.54E+34 5.52E+34 5.37E+34 5.10E+34 4.75E+34 4.35E+34 3.90E+34 3.44E+34 2.98E+34 2.54E+34 2.13E+34 1.76E+34 1.43E+34 1.15E+34 9.04E+33 7.03E+33 5.38E+33 4.07E+33 3.03E+33 2.22E+33 1.61E+33 1.15E+33
 140.00  3.410  5.54E+38 2.69E+37 5.99E+38 1.66E+35 4.92E+35 8.00E+35 1.08E+36 1.32E+36 1.52E+36 1.66E+36 1.76E+36 1.81E+36 1.81E+36 1.77E+36 1.69E+36 1.58E+36 1.45E+36 1.31E+36 1.17E+36 1.02E+36 8.76E+35 7.41E+35 6.17E+35 5.07E+35 4.10E+35 3.27E+35 2.57E+35 1.99E+35 1.52E+35 1.15E+35 8.51E+34 6.24E+34 4.51E+34
