                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 6  *
 180.00  3.867  3.11E+28 1.89E+27 3.48E+28 6.40E+24 1.90E+25 3.11E+25 4.24E+25 5.26E+25 6.14E+25 6.88E+25 7.43E+25 7.81E+25 8.09E+25 8.16E+25 8.09E+25 7.86E+25 7.50E+25 7.09E+25 6.60E+25 6.06E+25 5.50E+25 4.91E+25 4.34E+25 3.79E+25 3.26E+25 2.78E+25 2.34E+25 1.94E+25 1.59E+25 1.29E+25 1.04E+25 8.26E+24 6.46E+24
 190.00  3.973  2.68E+29 1.60E+28 3.00E+29 5.30E+25 1.58E+26 2.58E+26 3.52E+26 4.37E+26 5.11E+26 5.73E+26 6.21E+26 6.56E+26 6.77E+26 6.85E+26 6.80E+26 6.63E+26 6.38E+26 6.05E+26 5.65E+26 5.21E+26 4.74E+26 4.26E+26 3.78E+26 3.32E+26 2.88E+26 2.47E+26 2.09E+26 1.75E+26 1.45E+26 1.18E+26 9.59E+25 7.68E+25 6.05E+25
 200.00  4.076  2.14E+30 1.25E+29 2.39E+30 4.07E+26 1.21E+27 1.98E+27 2.70E+27 3.36E+27 3.94E+27 4.42E+27 4.80E+27 5.07E+27 5.25E+27 5.32E+27 5.29E+27 5.19E+27 5.00E+27 4.76E+27 4.46E+27 4.13E+27 3.78E+27 3.41E+27 3.04E+27 2.68E+27 2.33E+27 2.01E+27 1.71E+27 1.44E+27 1.20E+27 9.88E+26 8.09E+26 6.51E+26 5.18E+26

                    ************************************************************************************************
                    *  Z= 38 A= 86: Negative-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   0.25  0.144  2.50E-31 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.204  5.00E-31 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.250  7.50E-31 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.288  1.00E-30 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.322  1.25E-30 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.353  7.07E-03 0.00E+00 9.00E-28 2.83E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.381  1.90E-01 1.14E-01 9.00E-28 5.51E-02 1.00E-30 2.41E-01 1.00E-30 1.45E-01 1.00E-30 1.45E-01 1.00E-30 1.45E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.408  8.50E-01 5.98E-01 9.00E-28 1.33E-02 1.00E-30 1.12E+00 1.00E-30 6.01E-01 1.00E-30 6.01E-01 1.00E-30 6.01E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.432  2.01E+00 8.77E-01 9.00E-28 5.87E-02 1.00E-30 1.78E+00 1.00E-30 9.50E-01 1.00E-30 9.33E-01 1.00E-30 9.09E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.456  3.53E+00 1.14E+00 9.00E-28 4.75E-01 6.59E-02 1.76E+00 1.10E-01 1.45E+00 1.24E-01 1.28E+00 1.38E-01 1.08E+00 8.72E-02 1.21E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.478  7.02E+00 9.20E+00 9.00E-28 1.32E+00 3.97E-01 2.52E+00 7.43E-01 2.84E+00 8.04E-01 2.32E+00 8.69E-01 1.73E+00 4.79E-01 5.42E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.499  1.22E+01 2.81E+01 2.87E-01 1.82E+00 7.83E-01 2.96E+00 1.54E+00 3.67E+00 1.61E+00 2.83E+00 1.70E+00 2.04E+00 8.89E-01 9.74E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.520  1.84E+01 2.82E+01 2.02E+00 1.67E+00 1.02E+00 3.13E+00 2.04E+00 3.79E+00 2.06E+00 3.19E+00 2.10E+00 2.46E+00 1.26E+00 1.51E+00 1.53E-01 2.54E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.539  2.99E+01 6.64E+01 4.89E+00 2.10E+00 1.84E+00 5.85E+00 4.17E+00 6.23E+00 4.07E+00 6.39E+00 3.83E+00 4.89E+00 2.31E+00 2.73E+00 5.87E-01 2.71E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.558  4.58E+01 1.27E+02 6.80E+00 3.07E+00 2.81E+00 8.82E+00 6.45E+00 8.81E+00 5.60E+00 8.59E+00 4.72E+00 5.94E+00 2.94E+00 3.23E+00 1.13E+00 7.04E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.576  6.51E+01 2.65E+02 4.10E+01 3.05E+00 3.35E+00 8.97E+00 7.26E+00 9.41E+00 6.60E+00 9.05E+00 5.82E+00 7.03E+00 3.89E+00 5.63E+00 2.27E+00 9.65E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.594  1.03E+02 4.17E+02 1.78E+02 4.05E+00 6.73E+00 1.29E+01 1.27E+01 1.59E+01 1.40E+01 1.57E+01 1.41E+01 1.46E+01 9.26E+00 9.29E+00 4.34E+00 1.60E+00 1.66E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.611  1.61E+02 6.58E+02 3.16E+02 6.90E+00 1.27E+01 2.17E+01 2.25E+01 2.71E+01 2.30E+01 2.41E+01 1.94E+01 1.80E+01 1.20E+01 9.12E+00 4.56E+00 2.79E+00 6.16E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.628  2.26E+02 9.41E+02 4.62E+02 7.31E+00 1.34E+01 2.25E+01 2.36E+01 2.75E+01 2.43E+01 2.44E+01 2.07E+01 1.85E+01 1.28E+01 1.24E+01 6.39E+00 2.69E+00 8.06E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.644  3.23E+02 8.16E+02 1.02E+03 7.54E+00 1.67E+01 2.69E+01 3.05E+01 3.45E+01 3.53E+01 3.45E+01 3.37E+01 3.04E+01 2.18E+01 1.84E+01 1.01E+01 2.86E+00 7.95E-01 1.30E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.676  6.81E+02 4.53E+03 3.87E+03 9.80E+00 2.42E+01 3.83E+01 4.38E+01 4.87E+01 4.80E+01 4.64E+01 3.99E+01 3.37E+01 2.44E+01 1.63E+01 9.34E+00 1.06E+01 4.25E+00 1.72E+00 1.73E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.706  1.45E+03 1.05E+04 9.32E+03 1.07E+01 2.77E+01 4.59E+01 8.07E+01 9.41E+01 9.38E+01 9.65E+01 8.47E+01 7.52E+01 5.70E+01 4.50E+01 2.88E+01 2.64E+01 1.22E+01 5.69E+00 1.41E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.735  2.78E+03 1.41E+04 1.38E+04 1.78E+01 5.16E+01 8.68E+01 1.41E+02 1.66E+02 1.63E+02 1.64E+02 1.44E+02 1.27E+02 9.48E+01 6.92E+01 4.17E+01 5.64E+01 3.20E+01 1.64E+01 6.91E+00 1.75E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.763  6.12E+03 1.53E+04 6.84E+04 2.13E+01 6.57E+01 1.11E+02 1.42E+02 1.67E+02 1.64E+02 1.63E+02 1.45E+02 1.31E+02 1.02E+02 8.39E+01 6.05E+01 2.44E+01 1.34E+01 6.63E+00 3.52E+00 1.49E+00 8.25E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.789  1.30E+04 1.73E+04 1.49E+05 3.40E+01 9.05E+01 1.53E+02 1.97E+02 2.43E+02 2.65E+02 2.84E+02 2.75E+02 2.60E+02 2.21E+02 1.85E+02 1.38E+02 9.86E+01 6.02E+01 3.51E+01 1.56E+01 6.31E+00 1.17E+00 8.84E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.815  2.29E+04 2.18E+04 1.98E+05 7.56E+01 2.15E+02 3.44E+02 4.45E+02 5.26E+02 5.67E+02 5.81E+02 5.55E+02 5.10E+02 4.35E+02 3.67E+02 2.79E+02 2.00E+02 1.30E+02 7.83E+01 4.00E+01 1.79E+01 5.39E+00 1.08E+00 1.24E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.840  3.60E+04 3.23E+04 2.25E+05 1.64E+02 4.63E+02 7.34E+02 9.36E+02 1.08E+03 1.14E+03 1.14E+03 1.07E+03 9.56E+02 8.06E+02 6.93E+02 5.22E+02 3.73E+02 2.45E+02 1.50E+02 8.14E+01 3.92E+01 1.53E+01 4.53E+00 4.73E-01 2.63E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  0.865  5.46E+04 4.47E+04 2.68E+05 2.95E+02 8.42E+02 1.33E+03 1.69E+03 1.94E+03 2.04E+03 2.02E+03 1.89E+03 1.68E+03 1.41E+03 1.24E+03 9.36E+02 6.70E+02 4.46E+02 2.78E+02 1.57E+02 8.03E+01 3.52E+01 1.31E+01 3.10E+00 6.51E-01 5.75E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  0.888  8.12E+04 5.82E+04 3.31E+05 4.39E+02 1.25E+03 1.99E+03 2.53E+03 2.92E+03 3.09E+03 3.10E+03 2.91E+03 2.63E+03 2.25E+03 2.06E+03 1.59E+03 1.16E+03 7.95E+02 5.12E+02 3.03E+02 1.67E+02 8.26E+01 3.72E+01 1.45E+01 3.88E+00 9.06E-01 7.44E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  0.911  1.20E+05 6.36E+04 4.72E+05 6.25E+02 1.79E+03 2.84E+03 3.65E+03 4.21E+03 4.47E+03 4.49E+03 4.26E+03 3.88E+03 3.37E+03 3.19E+03 2.50E+03 1.85E+03 1.29E+03 8.44E+02 5.12E+02 2.91E+02 1.50E+02 7.11E+01 2.89E+01 1.04E+01 3.06E+00 3.68E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  0.956  2.58E+05 8.62E+04 8.78E+05 9.72E+02 2.79E+03 4.44E+03 5.70E+03 6.61E+03 7.06E+03 7.12E+03 6.77E+03 6.23E+03 5.47E+03 7.30E+03 5.78E+03 4.32E+03 3.04E+03 2.02E+03 1.23E+03 7.00E+02 3.60E+02 1.63E+02 6.32E+01 1.95E+01 4.93E+00 2.95E+00 7.80E-01 1.14E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  0.998  4.81E+05 2.68E+05 1.19E+06 1.50E+03 4.37E+03 6.99E+03 9.15E+03 1.09E+04 1.20E+04 1.25E+04 1.24E+04 1.20E+04 1.11E+04 1.32E+04 1.09E+04 8.57E+03 6.47E+03 4.71E+03 3.27E+03 2.16E+03 1.34E+03 7.77E+02 4.15E+02 2.05E+02 8.85E+01 3.23E+01 8.80E+00 2.07E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.039  8.50E+05 4.10E+05 2.67E+06 2.02E+03 5.91E+03 9.49E+03 1.25E+04 1.49E+04 1.66E+04 1.75E+04 1.75E+04 1.69E+04 1.56E+04 1.40E+04 1.20E+04 9.68E+03 7.51E+03 5.62E+03 4.02E+03 2.78E+03 1.81E+03 1.13E+03 6.42E+02 3.37E+02 1.58E+02 6.65E+01 1.53E+01 3.60E+00 1.00E-30 9.74E-01 1.00E-30 1.00E-30 1.00E-30
  14.00  1.078  1.44E+06 6.55E+05 5.39E+06 2.69E+03 7.86E+03 1.27E+04 1.67E+04 1.99E+04 2.21E+04 2.33E+04 2.34E+04 2.25E+04 2.07E+04 1.81E+04 1.49E+04 1.14E+04 8.38E+03 5.92E+03 4.03E+03 2.66E+03 1.67E+03 1.02E+03 5.84E+02 3.35E+02 1.75E+02 8.59E+01 2.89E+01 8.19E+00 7.67E-01 8.49E-01 1.00E-30 1.00E-30 1.00E-30
  15.00  1.116  2.42E+06 8.46E+05 8.14E+06 5.34E+03 1.56E+04 2.51E+04 3.29E+04 3.91E+04 4.32E+04 4.52E+04 4.50E+04 4.31E+04 3.96E+04 3.23E+04 2.38E+04 1.68E+04 1.20E+04 8.39E+03 5.74E+03 3.76E+03 2.28E+03 1.30E+03 6.73E+02 3.25E+02 1.43E+02 6.11E+01 3.90E+01 9.57E+00 8.20E-01 3.83E+00 1.00E-30 1.00E-30 1.00E-30
  16.00  1.153  4.01E+06 1.33E+06 1.12E+07 1.06E+04 3.09E+04 4.93E+04 6.42E+04 7.53E+04 8.16E+04 8.39E+04 8.18E+04 7.63E+04 6.87E+04 5.62E+04 4.26E+04 3.11E+04 2.27E+04 1.61E+04 1.10E+04 7.14E+03 4.31E+03 2.42E+03 1.24E+03 5.70E+02 2.41E+02 9.43E+01 4.62E+01 1.11E+01 1.94E+00 2.57E+00 1.00E-30 1.00E-30 1.00E-30
  17.00  1.188  6.47E+06 1.53E+06 1.63E+07 1.70E+04 4.97E+04 7.90E+04 1.03E+05 1.20E+05 1.30E+05 1.33E+05 1.29E+05 1.19E+05 1.13E+05 9.61E+04 7.84E+04 6.11E+04 4.56E+04 3.27E+04 2.23E+04 1.45E+04 8.87E+03 5.15E+03 2.79E+03 1.41E+03 6.58E+02 2.78E+02 1.05E+02 3.28E+01 8.60E+00 1.72E+00 1.66E-01 1.00E-30 1.00E-30
  18.00  1.223  1.03E+07 2.77E+06 2.19E+07 2.88E+04 8.43E+04 1.35E+05 1.76E+05 2.05E+05 2.24E+05 2.30E+05 2.24E+05 2.09E+05 1.94E+05 1.63E+05 1.32E+05 1.02E+05 7.58E+04 5.39E+04 3.67E+04 2.39E+04 1.48E+04 8.81E+03 4.94E+03 2.62E+03 1.30E+03 5.97E+02 2.49E+02 9.11E+01 2.82E+01 5.70E+00 7.35E-01 1.00E-30 1.00E-30
  19.00  1.256  1.57E+07 4.38E+06 3.43E+07 3.79E+04 1.11E+05 1.77E+05 2.30E+05 2.69E+05 2.93E+05 3.01E+05 2.94E+05 2.75E+05 2.76E+05 2.35E+05 1.93E+05 1.51E+05 1.14E+05 8.25E+04 5.69E+04 3.75E+04 2.37E+04 1.43E+04 8.13E+03 4.43E+03 2.27E+03 1.09E+03 4.80E+02 1.90E+02 6.38E+01 1.69E+01 2.69E+00 1.00E-30 1.00E-30
  20.00  1.289  2.36E+07 7.32E+06 5.90E+07 4.97E+04 1.46E+05 2.32E+05 3.04E+05 3.57E+05 3.89E+05 4.01E+05 3.93E+05 3.69E+05 3.62E+05 3.14E+05 2.62E+05 2.11E+05 1.63E+05 1.20E+05 8.52E+04 5.77E+04 3.73E+04 2.30E+04 1.34E+04 7.37E+03 3.83E+03 1.85E+03 8.29E+02 3.36E+02 1.18E+02 3.41E+01 7.26E+00 8.08E-01 2.68E-02
  22.50  1.367  7.37E+07 1.53E+07 1.64E+08 1.11E+05 3.25E+05 5.19E+05 6.81E+05 8.07E+05 8.83E+05 9.17E+05 9.08E+05 8.61E+05 7.84E+05 6.90E+05 5.86E+05 4.81E+05 3.81E+05 2.92E+05 2.16E+05 1.54E+05 1.07E+05 7.41E+04 4.65E+04 2.79E+04 1.59E+04 8.62E+03 4.39E+03 2.10E+03 9.26E+02 3.73E+02 1.31E+02 3.99E+01 8.79E+00
  25.00  1.441  1.95E+08 3.10E+07 3.42E+08 3.08E+05 9.02E+05 1.44E+06 1.89E+06 2.24E+06 2.44E+06 2.53E+06 2.51E+06 2.38E+06 2.17E+06 1.92E+06 1.63E+06 1.34E+06 1.07E+06 8.28E+05 6.19E+05 4.47E+05 3.16E+05 2.21E+05 1.42E+05 8.66E+04 5.05E+04 2.80E+04 1.46E+04 7.12E+03 3.22E+03 1.34E+03 5.04E+02 1.70E+02 4.67E+01
  30.00  1.579  1.63E+09 2.91E+08 2.63E+09 1.37E+06 4.00E+06 6.40E+06 8.41E+06 9.93E+06 1.09E+07 1.14E+07 1.13E+07 1.08E+07 9.93E+06 8.88E+06 7.64E+06 6.36E+06 5.14E+06 4.04E+06 3.07E+06 2.26E+06 1.61E+06 1.11E+06 7.43E+05 4.78E+05 2.96E+05 1.77E+05 1.00E+05 5.47E+04 2.82E+04 1.37E+04 6.20E+03 2.60E+03 9.89E+02
  40.00  1.823  1.10E+11 9.11E+09 1.02E+11 4.78E+07 1.41E+08 2.27E+08 3.01E+08 3.60E+08 4.02E+08 4.26E+08 4.33E+08 4.25E+08 4.03E+08 3.71E+08 3.32E+08 2.89E+08 2.45E+08 2.02E+08 1.63E+08 1.28E+08 9.80E+07 7.32E+07 5.31E+07 3.76E+07 2.59E+07 1.73E+07 1.12E+07 7.05E+06 4.29E+06 2.52E+06 1.42E+06 7.73E+05 3.99E+05
  50.00  2.038  4.66E+12 3.76E+11 4.26E+12 1.88E+09 5.56E+09 8.99E+09 1.20E+10 1.45E+10 1.63E+10 1.75E+10 1.81E+10 1.80E+10 1.74E+10 1.63E+10 1.50E+10 1.34E+10 1.17E+10 9.93E+09 8.27E+09 6.74E+09 5.36E+09 4.16E+09 3.16E+09 2.35E+09 1.70E+09 1.20E+09 8.30E+08 5.60E+08 3.66E+08 2.33E+08 1.44E+08 8.63E+07 5.00E+07
  60.00  2.233  1.39E+14 1.20E+13 1.48E+14 4.62E+10 1.36E+11 2.21E+11 2.96E+11 3.59E+11 4.07E+11 4.40E+11 4.57E+11 4.59E+11 4.48E+11 4.26E+11 3.95E+11 3.58E+11 3.16E+11 2.74E+11 2.32E+11 1.93E+11 1.57E+11 1.25E+11 9.70E+10 7.42E+10 5.53E+10 4.04E+10 2.88E+10 2.01E+10 1.37E+10 9.15E+09 5.93E+09 3.75E+09 2.31E+09
  70.00  2.411  3.25E+15 2.40E+14 3.26E+15 1.08E+12 3.21E+12 5.20E+12 6.98E+12 8.50E+12 9.71E+12 1.05E+13 1.10E+13 1.12E+13 1.10E+13 1.06E+13 9.90E+12 9.11E+12 8.15E+12 7.19E+12 6.19E+12 5.23E+12 4.33E+12 3.52E+12 2.80E+12 2.19E+12 1.68E+12 1.27E+12 9.30E+11 6.70E+11 4.76E+11 3.30E+11 2.23E+11 1.48E+11 9.58E+10
  80.00  2.578  7.19E+16 5.18E+15 7.16E+16 2.34E+13 6.95E+13 1.12E+14 1.51E+14 1.85E+14 2.12E+14 2.31E+14 2.43E+14 2.48E+14 2.46E+14 2.38E+14 2.25E+14 2.08E+14 1.89E+14 1.68E+14 1.47E+14 1.26E+14 1.06E+14 8.74E+13 7.07E+13 5.64E+13 4.41E+13 3.39E+13 2.55E+13 1.89E+13 1.37E+13 9.78E+12 6.83E+12 4.67E+12 3.13E+12
  90.00  2.734  1.39E+18 1.01E+17 1.45E+18 4.14E+14 1.23E+15 1.99E+15 2.68E+15 3.29E+15 3.77E+15 4.13E+15 4.37E+15 4.48E+15 4.46E+15 4.35E+15 4.14E+15 3.87E+15 3.54E+15 3.17E+15 2.80E+15 2.42E+15 2.06E+15 1.72E+15 1.42E+15 1.14E+15 9.06E+14 7.07E+14 5.43E+14 4.09E+14 3.03E+14 2.20E+14 1.57E+14 1.10E+14 7.58E+13
 100.00  2.882  3.05E+19 2.28E+18 3.29E+19 8.80E+15 2.60E+16 4.24E+16 5.72E+16 6.98E+16 8.08E+16 8.85E+16 9.42E+16 9.68E+16 9.73E+16 9.53E+16 9.14E+16 8.55E+16 7.90E+16 7.18E+16 6.37E+16 5.57E+16 4.79E+16 4.05E+16 3.37E+16 2.76E+16 2.22E+16 1.76E+16 1.38E+16 1.05E+16 7.97E+15 5.91E+15 4.31E+15 3.10E+15 2.19E+15
 110.00  3.023  5.54E+20 3.91E+19 5.97E+20 1.53E+17 4.52E+17 7.39E+17 9.95E+17 1.22E+18 1.41E+18 1.56E+18 1.66E+18 1.71E+18 1.72E+18 1.70E+18 1.64E+18 1.54E+18 1.44E+18 1.31E+18 1.17E+18 1.03E+18 8.98E+17 7.64E+17 6.44E+17 5.33E+17 4.35E+17 3.49E+17 2.76E+17 2.14E+17 1.64E+17 1.24E+17 9.16E+16 6.72E+16 4.82E+16
 120.00  3.157  1.00E+22 7.15E+20 1.10E+22 2.67E+18 7.94E+18 1.29E+19 1.75E+19 2.15E+19 2.49E+19 2.75E+19 2.93E+19 3.04E+19 3.07E+19 3.04E+19 2.94E+19 2.80E+19 2.61E+19 2.39E+19 2.15E+19 1.91E+19 1.67E+19 1.44E+19 1.22E+19 1.02E+19 8.36E+18 6.78E+18 5.43E+18 4.27E+18 3.31E+18 2.53E+18 1.90E+18 1.41E+18 1.03E+18
 130.00  3.286  1.56E+23 1.07E+22 1.72E+23 3.97E+19 1.18E+20 1.92E+20 2.61E+20 3.21E+20 3.72E+20 4.12E+20 4.41E+20 4.58E+20 4.65E+20 4.61E+20 4.48E+20 4.28E+20 4.02E+20 3.70E+20 3.36E+20 3.00E+20 2.64E+20 2.29E+20 1.96E+20 1.65E+20 1.37E+20 1.12E+20 8.99E+19 7.15E+19 5.62E+19 4.34E+19 3.31E+19 2.49E+19 1.84E+19
 140.00  3.410  2.07E+24 1.37E+23 2.28E+24 4.99E+20 1.48E+21 2.42E+21 3.28E+21 4.05E+21 4.70E+21 5.22E+21 5.60E+21 5.84E+21 5.95E+21 5.93E+21 5.79E+21 5.55E+21 5.24E+21 4.86E+21 4.43E+21 3.99E+21 3.53E+21 3.09E+21 2.67E+21 2.26E+21 1.90E+21 1.57E+21 1.28E+21 1.03E+21 8.18E+20 6.38E+20 4.93E+20 3.75E+20 2.81E+20
