                    ************************************************************************************************
                    *  Z= 28 A= 62: Positive-Parity Spin-dependent Level Density [MeV-1] for Ni 62 and ldmodel= 6  *
 180.00  4.678  8.38E+23 2.35E+23 7.73E+23 2.21E+20 6.53E+20 1.06E+21 1.43E+21 1.76E+21 2.01E+21 2.21E+21 2.34E+21 2.40E+21 2.39E+21 2.33E+21 2.22E+21 2.07E+21 1.91E+21 1.71E+21 1.52E+21 1.32E+21 1.12E+21 9.44E+20 7.80E+20 6.33E+20 5.07E+20 3.98E+20 3.08E+20 2.34E+20 1.76E+20 1.29E+20 9.37E+19 6.68E+19 4.68E+19
 190.00  4.806  4.86E+24 1.42E+24 4.49E+24 1.23E+21 3.64E+21 5.92E+21 8.00E+21 9.80E+21 1.13E+22 1.24E+22 1.31E+22 1.35E+22 1.35E+22 1.32E+22 1.27E+22 1.19E+22 1.10E+22 9.92E+21 8.82E+21 7.70E+21 6.62E+21 5.61E+21 4.66E+21 3.82E+21 3.07E+21 2.45E+21 1.91E+21 1.47E+21 1.11E+21 8.28E+20 6.07E+20 4.37E+20 3.11E+20
 200.00  4.931  2.63E+25 7.97E+24 2.42E+25 6.37E+21 1.88E+22 3.07E+22 4.15E+22 5.09E+22 5.87E+22 6.46E+22 6.87E+22 7.08E+22 7.12E+22 6.99E+22 6.72E+22 6.34E+22 5.86E+22 5.33E+22 4.77E+22 4.19E+22 3.62E+22 3.08E+22 2.58E+22 2.13E+22 1.72E+22 1.39E+22 1.09E+22 8.45E+21 6.46E+21 4.86E+21 3.61E+21 2.62E+21 1.88E+21

                    ************************************************************************************************
                    *  Z= 28 A= 62: Negative-Parity Spin-dependent Level Density [MeV-1] for Ni 62 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   0.25  0.174  1.41E-01 0.00E+00 9.00E-28 1.45E-01 1.00E-30 4.19E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.247  3.43E-01 0.00E+00 9.00E-28 3.35E-01 1.00E-30 4.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.302  7.46E-01 0.00E+00 9.00E-28 5.68E-01 1.00E-30 9.49E-01 1.00E-30 9.22E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.349  1.35E+00 0.00E+00 9.00E-28 5.01E-01 1.00E-30 1.33E+00 1.24E-01 4.72E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.390  1.95E+00 0.00E+00 9.00E-28 4.32E-01 1.00E-30 8.87E-01 4.66E-01 6.25E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.427  2.77E+00 0.00E+00 9.00E-28 1.17E+00 1.00E-30 7.31E-01 3.72E-01 1.02E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.461  3.97E+00 0.00E+00 9.00E-28 1.55E+00 1.00E-30 1.50E+00 2.24E-01 1.55E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.493  5.39E+00 0.00E+00 9.00E-28 1.58E+00 3.96E-02 2.19E+00 7.09E-01 1.13E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.523  7.77E+00 0.00E+00 9.00E-28 2.52E+00 8.15E-01 3.38E+00 1.23E+00 1.67E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.551  1.05E+01 0.00E+00 9.00E-28 2.01E+00 1.38E+00 3.79E+00 1.36E+00 2.26E+00 1.00E-30 1.05E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.578  1.36E+01 2.11E-01 7.15E-01 1.57E+00 1.88E+00 3.85E+00 1.80E+00 2.65E+00 5.91E-02 2.57E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.604  1.77E+01 5.68E-01 2.04E+00 2.30E+00 2.51E+00 4.82E+00 2.98E+00 2.89E+00 3.32E-01 3.57E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.629  2.35E+01 1.32E+00 4.76E+00 3.25E+00 2.70E+00 6.86E+00 5.21E+00 3.24E+00 7.21E-01 3.05E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.652  3.09E+01 2.69E+00 1.08E+01 4.02E+00 2.55E+00 8.38E+00 7.57E+00 3.67E+00 9.04E-01 4.07E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.675  3.97E+01 4.08E+00 1.91E+01 5.16E+00 3.08E+00 8.59E+00 9.00E+00 4.47E+00 1.18E+00 7.67E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.697  5.01E+01 4.59E+00 2.31E+01 6.63E+00 4.90E+00 8.91E+00 8.56E+00 6.23E+00 1.60E+00 1.12E+00 1.34E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.719  6.32E+01 7.16E+00 3.57E+01 7.56E+00 6.70E+00 1.11E+01 9.63E+00 8.43E+00 2.17E+00 1.54E+00 3.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.740  7.92E+01 1.35E+01 6.97E+01 7.11E+00 8.38E+00 1.45E+01 8.84E+00 1.04E+01 3.30E+00 1.80E+00 4.57E-01 2.79E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.760  9.82E+01 1.86E+01 1.01E+02 6.75E+00 9.23E+00 1.76E+01 9.04E+00 1.20E+01 5.00E+00 2.44E+00 3.21E-01 2.65E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.780  1.21E+02 2.29E+01 1.21E+02 7.32E+00 9.82E+00 2.12E+01 1.30E+01 1.30E+01 7.30E+00 3.86E+00 4.35E-01 6.26E-01 1.05E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.818  1.93E+02 4.29E+01 2.31E+02 1.05E+01 1.23E+01 2.71E+01 2.69E+01 1.54E+01 1.12E+01 8.02E+00 1.41E+00 6.93E-01 4.02E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.854  2.96E+02 6.87E+01 3.82E+02 1.53E+01 2.30E+01 3.56E+01 3.03E+01 2.47E+01 1.65E+01 7.96E+00 3.74E+00 1.54E+00 4.65E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.889  4.63E+02 1.24E+02 7.00E+02 2.23E+01 3.30E+01 5.71E+01 4.16E+01 4.05E+01 2.77E+01 1.40E+01 7.91E+00 5.03E+00 1.03E+00 2.61E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.923  7.18E+02 1.94E+02 1.24E+03 3.58E+01 4.26E+01 7.92E+01 7.00E+01 5.36E+01 4.27E+01 2.93E+01 1.35E+01 9.89E+00 3.13E+00 1.24E+00 8.83E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.955  1.10E+03 3.36E+02 2.13E+03 4.74E+01 5.95E+01 1.03E+02 9.99E+01 7.84E+01 5.55E+01 4.45E+01 2.37E+01 1.33E+01 6.36E+00 3.09E+00 5.28E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.986  1.62E+03 4.62E+02 2.92E+03 4.85E+01 9.08E+01 1.38E+02 1.17E+02 1.22E+02 7.89E+01 5.98E+01 4.12E+01 2.14E+01 1.10E+01 5.83E+00 1.42E+00 1.82E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.017  2.40E+03 7.50E+02 4.80E+03 5.88E+01 1.27E+02 1.91E+02 1.66E+02 1.69E+02 1.32E+02 9.45E+01 6.46E+01 4.10E+01 2.06E+01 1.00E+01 4.05E+00 9.44E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.046  3.43E+03 1.00E+03 6.62E+03 7.33E+01 1.48E+02 2.49E+02 2.39E+02 2.05E+02 1.77E+02 1.38E+02 8.47E+01 5.68E+01 3.13E+01 1.53E+01 6.58E+00 2.17E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.075  5.01E+03 1.62E+03 1.05E+04 1.07E+02 2.15E+02 3.50E+02 3.25E+02 3.12E+02 2.63E+02 2.12E+02 1.52E+02 9.38E+01 5.83E+01 3.52E+01 1.40E+01 5.94E+00 1.54E+00 2.31E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.103  7.24E+03 2.38E+03 1.58E+04 1.47E+02 2.81E+02 4.52E+02 4.44E+02 4.32E+02 3.74E+02 2.92E+02 2.17E+02 1.54E+02 9.04E+01 5.04E+01 2.52E+01 1.07E+01 3.50E+00 9.28E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.156  1.59E+04 5.48E+03 3.69E+04 2.40E+02 4.66E+02 7.25E+02 7.66E+02 7.53E+02 6.67E+02 5.81E+02 4.31E+02 3.01E+02 2.04E+02 1.24E+02 6.40E+01 3.16E+01 1.26E+01 4.50E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.208  3.25E+04 1.20E+04 8.18E+04 3.22E+02 7.29E+02 1.17E+03 1.29E+03 1.30E+03 1.18E+03 1.04E+03 8.36E+02 6.02E+02 4.10E+02 2.61E+02 1.51E+02 7.98E+01 3.51E+01 1.49E+01 4.57E+00 1.48E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.257  6.21E+04 2.41E+04 1.65E+05 4.89E+02 1.11E+03 1.80E+03 2.00E+03 2.04E+03 1.97E+03 1.77E+03 1.42E+03 1.06E+03 7.62E+02 5.10E+02 2.94E+02 1.61E+02 8.14E+01 3.52E+01 1.24E+01 3.95E+00 8.84E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.305  1.15E+05 4.64E+04 3.21E+05 7.76E+02 1.78E+03 2.71E+03 3.17E+03 3.41E+03 3.25E+03 2.92E+03 2.41E+03 1.91E+03 1.39E+03 9.22E+02 5.91E+02 3.46E+02 1.75E+02 8.98E+01 3.62E+01 1.24E+01 3.11E+00 5.89E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.350  2.10E+05 8.89E+04 6.10E+05 1.06E+03 2.76E+03 4.47E+03 5.19E+03 5.67E+03 5.56E+03 5.23E+03 4.33E+03 3.38E+03 2.59E+03 1.86E+03 1.17E+03 7.09E+02 4.01E+02 2.02E+02 9.42E+01 3.85E+01 1.07E+01 2.54E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.395  3.68E+05 1.52E+05 1.05E+06 1.73E+03 4.33E+03 6.71E+03 7.99E+03 9.20E+03 9.19E+03 8.58E+03 7.24E+03 6.00E+03 4.60E+03 3.36E+03 2.23E+03 1.40E+03 8.07E+02 4.48E+02 2.14E+02 8.70E+01 3.47E+01 1.16E+01 1.92E+00 2.42E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.438  6.15E+05 2.29E+05 1.58E+06 2.52E+03 6.49E+03 1.04E+04 1.28E+04 1.45E+04 1.44E+04 1.37E+04 1.20E+04 1.01E+04 7.82E+03 5.79E+03 4.02E+03 2.69E+03 1.64E+03 9.39E+02 4.94E+02 2.39E+02 1.02E+02 3.55E+01 1.02E+01 2.43E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.479  9.89E+05 3.42E+05 2.35E+06 3.33E+03 9.52E+03 1.59E+04 1.96E+04 2.16E+04 2.21E+04 2.15E+04 1.90E+04 1.60E+04 1.27E+04 9.64E+03 6.88E+03 4.65E+03 2.95E+03 1.75E+03 9.68E+02 5.16E+02 2.30E+02 9.87E+01 3.63E+01 9.32E+00 2.49E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.520  1.56E+06 5.37E+05 3.66E+06 5.11E+03 1.47E+04 2.36E+04 2.89E+04 3.21E+04 3.35E+04 3.26E+04 2.87E+04 2.43E+04 1.98E+04 1.53E+04 1.10E+04 7.53E+03 4.91E+03 3.05E+03 1.75E+03 9.50E+02 4.58E+02 2.05E+02 7.92E+01 2.75E+01 9.48E+00 1.53E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.559  2.40E+06 8.22E+05 5.61E+06 7.29E+03 2.04E+04 3.21E+04 4.04E+04 4.56E+04 4.70E+04 4.54E+04 4.09E+04 3.53E+04 2.86E+04 2.20E+04 1.61E+04 1.12E+04 7.33E+03 4.59E+03 2.68E+03 1.47E+03 7.46E+02 3.46E+02 1.45E+02 5.19E+01 1.56E+01 4.26E+00 8.54E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.654  7.22E+06 2.01E+06 1.36E+07 1.58E+04 4.46E+04 6.97E+04 8.84E+04 1.00E+05 1.03E+05 1.00E+05 9.14E+04 7.88E+04 6.41E+04 5.04E+04 3.74E+04 2.63E+04 1.78E+04 1.14E+04 6.81E+03 3.89E+03 2.09E+03 1.03E+03 4.81E+02 1.97E+02 6.85E+01 2.30E+01 5.71E+00 3.83E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  25.00  1.743  1.74E+07 3.73E+06 2.45E+07 3.62E+04 1.05E+05 1.65E+05 2.10E+05 2.38E+05 2.49E+05 2.43E+05 2.24E+05 1.96E+05 1.64E+05 1.31E+05 9.96E+04 7.23E+04 5.00E+04 3.33E+04 2.10E+04 1.26E+04 7.16E+03 3.82E+03 1.91E+03 8.77E+02 3.68E+02 1.40E+02 4.43E+01 1.13E+01 1.87E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  30.00  1.910  1.04E+08 1.77E+07 1.13E+08 1.41E+05 4.10E+05 6.43E+05 8.21E+05 9.40E+05 9.85E+05 9.72E+05 9.08E+05 8.07E+05 6.84E+05 5.52E+05 4.29E+05 3.20E+05 2.28E+05 1.56E+05 1.02E+05 6.42E+04 3.82E+04 2.17E+04 1.16E+04 5.86E+03 2.76E+03 1.20E+03 4.66E+02 1.60E+02 4.45E+01 9.75E+00 1.31E+00 1.00E-30 1.00E-30
  40.00  2.205  3.42E+09 3.22E+08 1.92E+09 2.62E+06 7.64E+06 1.21E+07 1.57E+07 1.82E+07 1.96E+07 1.98E+07 1.91E+07 1.76E+07 1.55E+07 1.32E+07 1.08E+07 8.56E+06 6.54E+06 4.80E+06 3.43E+06 2.35E+06 1.55E+06 9.83E+05 6.00E+05 3.48E+05 1.92E+05 1.01E+05 4.94E+04 2.27E+04 9.57E+03 3.67E+03 1.25E+03 3.74E+02 8.89E+01
  50.00  2.466  6.62E+10 8.70E+09 5.07E+10 3.72E+07 1.09E+08 1.72E+08 2.25E+08 2.63E+08 2.86E+08 2.93E+08 2.87E+08 2.69E+08 2.42E+08 2.11E+08 1.77E+08 1.44E+08 1.14E+08 8.66E+07 6.41E+07 4.58E+07 3.18E+07 2.13E+07 1.39E+07 8.76E+06 5.34E+06 3.13E+06 1.78E+06 9.72E+05 5.11E+05 2.57E+05 1.22E+05 5.52E+04 2.33E+04
  60.00  2.701  1.18E+12 1.64E+11 9.12E+11 6.19E+08 1.82E+09 2.90E+09 3.81E+09 4.50E+09 4.93E+09 5.13E+09 5.10E+09 4.86E+09 4.47E+09 3.97E+09 3.41E+09 2.86E+09 2.31E+09 1.82E+09 1.39E+09 1.03E+09 7.47E+08 5.22E+08 3.54E+08 2.34E+08 1.49E+08 9.21E+07 5.51E+07 3.18E+07 1.77E+07 9.44E+06 4.82E+06 2.36E+06 1.10E+06
  70.00  2.917  1.97E+13 3.06E+12 1.62E+13 9.40E+09 2.77E+10 4.43E+10 5.82E+10 6.91E+10 7.64E+10 8.01E+10 8.01E+10 7.70E+10 7.19E+10 6.46E+10 5.64E+10 4.79E+10 3.94E+10 3.18E+10 2.47E+10 1.88E+10 1.39E+10 1.00E+10 6.97E+09 4.76E+09 3.15E+09 2.01E+09 1.25E+09 7.54E+08 4.42E+08 2.48E+08 1.35E+08 7.08E+07 3.54E+07
  80.00  3.119  3.33E+14 5.60E+13 2.80E+14 1.51E+11 4.44E+11 7.13E+11 9.44E+11 1.12E+12 1.25E+12 1.32E+12 1.33E+12 1.29E+12 1.21E+12 1.10E+12 9.78E+11 8.41E+11 7.04E+11 5.73E+11 4.55E+11 3.52E+11 2.66E+11 1.96E+11 1.40E+11 9.80E+10 6.67E+10 4.41E+10 2.85E+10 1.78E+10 1.08E+10 6.36E+09 3.65E+09 2.02E+09 1.08E+09
  90.00  3.308  4.90E+15 8.80E+14 4.21E+15 2.07E+12 6.11E+12 9.81E+12 1.30E+13 1.56E+13 1.74E+13 1.85E+13 1.88E+13 1.85E+13 1.75E+13 1.62E+13 1.45E+13 1.27E+13 1.08E+13 8.96E+12 7.25E+12 5.72E+12 4.43E+12 3.34E+12 2.45E+12 1.76E+12 1.23E+12 8.41E+11 5.61E+11 3.65E+11 2.30E+11 1.41E+11 8.45E+10 4.91E+10 2.76E+10
 100.00  3.487  6.27E+16 1.20E+16 5.50E+16 2.48E+13 7.30E+13 1.18E+14 1.56E+14 1.88E+14 2.11E+14 2.25E+14 2.31E+14 2.28E+14 2.19E+14 2.04E+14 1.85E+14 1.63E+14 1.41E+14 1.19E+14 9.76E+13 7.85E+13 6.17E+13 4.74E+13 3.56E+13 2.62E+13 1.88E+13 1.32E+13 9.03E+12 6.04E+12 3.95E+12 2.50E+12 1.56E+12 9.43E+11 5.56E+11
 110.00  3.657  6.88E+17 1.39E+17 6.07E+17 2.54E+14 7.49E+14 1.21E+15 1.61E+15 1.94E+15 2.19E+15 2.34E+15 2.43E+15 2.41E+15 2.34E+15 2.19E+15 2.00E+15 1.79E+15 1.56E+15 1.33E+15 1.11E+15 9.09E+14 7.24E+14 5.67E+14 4.34E+14 3.24E+14 2.38E+14 1.71E+14 1.20E+14 8.23E+13 5.51E+13 3.62E+13 2.31E+13 1.45E+13 8.83E+12
 120.00  3.820  6.42E+18 1.36E+18 5.69E+18 2.23E+15 6.60E+15 1.07E+16 1.43E+16 1.72E+16 1.95E+16 2.10E+16 2.17E+16 2.17E+16 2.11E+16 2.00E+16 1.85E+16 1.66E+16 1.46E+16 1.26E+16 1.06E+16 8.77E+15 7.08E+15 5.61E+15 4.36E+15 3.31E+15 2.47E+15 1.80E+15 1.29E+15 8.97E+14 6.15E+14 4.13E+14 2.70E+14 1.73E+14 1.08E+14
 130.00  3.976  5.47E+19 1.22E+19 4.88E+19 1.81E+16 5.35E+16 8.65E+16 1.16E+17 1.40E+17 1.59E+17 1.72E+17 1.79E+17 1.80E+17 1.76E+17 1.67E+17 1.55E+17 1.41E+17 1.25E+17 1.08E+17 9.24E+16 7.70E+16 6.29E+16 5.05E+16 3.96E+16 3.05E+16 2.30E+16 1.71E+16 1.24E+16 8.80E+15 6.13E+15 4.19E+15 2.81E+15 1.83E+15 1.17E+15
 140.00  4.126  4.27E+20 1.00E+20 3.85E+20 1.34E+17 3.97E+17 6.45E+17 8.63E+17 1.05E+18 1.19E+18 1.30E+18 1.35E+18 1.37E+18 1.34E+18 1.28E+18 1.20E+18 1.10E+18 9.80E+17 8.59E+17 7.38E+17 6.20E+17 5.12E+17 4.15E+17 3.30E+17 2.57E+17 1.97E+17 1.48E+17 1.09E+17 7.91E+16 5.60E+16 3.91E+16 2.66E+16 1.78E+16 1.17E+16
